Date/Time,Energy Produced (Wh)
05/12/2024 20:30,0
05/12/2024 20:45,0
05/12/2024 21:00,0
05/12/2024 21:15,0
05/12/2024 21:30,0
05/12/2024 21:45,0
05/12/2024 22:00,0
05/12/2024 22:15,0
05/12/2024 22:30,0
05/12/2024 22:45,0
05/12/2024 23:00,0
05/12/2024 23:15,0
05/12/2024 23:30,0
05/12/2024 23:45,0
05/13/2024 00:00,0
05/13/2024 00:15,0
05/13/2024 00:30,0
05/13/2024 00:45,0
05/13/2024 01:00,0
05/13/2024 01:15,0
05/13/2024 01:30,0
05/13/2024 01:45,0
05/13/2024 02:00,0
05/13/2024 02:15,0
05/13/2024 02:30,0
05/13/2024 02:45,0
05/13/2024 03:00,0
05/13/2024 03:15,0
05/13/2024 03:30,0
05/13/2024 03:45,0
05/13/2024 04:00,0
05/13/2024 04:15,0
05/13/2024 04:30,0
05/13/2024 04:45,0
05/13/2024 05:00,0
05/13/2024 05:15,0
05/13/2024 05:30,0
05/13/2024 05:45,1
05/13/2024 06:00,21
05/13/2024 06:15,34
05/13/2024 06:30,51
05/13/2024 06:45,102
05/13/2024 07:00,108
05/13/2024 07:15,133
05/13/2024 07:30,204
05/13/2024 07:45,254
05/13/2024 08:00,351
05/13/2024 08:15,405
05/13/2024 08:30,372
05/13/2024 08:45,437
05/13/2024 09:00,608
05/13/2024 09:15,573
05/13/2024 09:30,564
05/13/2024 09:45,448
05/13/2024 10:00,692
05/13/2024 10:15,878
05/13/2024 10:30,918
05/13/2024 10:45,1269
05/13/2024 11:00,1243
05/13/2024 11:15,1554
05/13/2024 11:30,1381
05/13/2024 11:45,1724
05/13/2024 12:00,2569
05/13/2024 12:15,2661
05/13/2024 12:30,2361
05/13/2024 12:45,2626
05/13/2024 13:00,2421
05/13/2024 13:15,2840
05/13/2024 13:30,1999
05/13/2024 13:45,1724
05/13/2024 14:00,1960
05/13/2024 14:15,2593
05/13/2024 14:30,2189
05/13/2024 14:45,2083
05/13/2024 15:00,940
05/13/2024 15:15,942
05/13/2024 15:30,1426
05/13/2024 15:45,1362
05/13/2024 16:00,1323
05/13/2024 16:15,1864
05/13/2024 16:30,1567
05/13/2024 16:45,1276
05/13/2024 17:00,1667
05/13/2024 17:15,1576
05/13/2024 17:30,1498
05/13/2024 17:45,1343
05/13/2024 18:00,1320
05/13/2024 18:15,1156
05/13/2024 18:30,991
05/13/2024 18:45,834
05/13/2024 19:00,648
05/13/2024 19:15,468
05/13/2024 19:30,260
05/13/2024 19:45,81
05/13/2024 20:00,10
05/13/2024 20:15,0
05/13/2024 20:30,0
05/13/2024 20:45,0
05/13/2024 21:00,0
05/13/2024 21:15,0
05/13/2024 21:30,0
05/13/2024 21:45,0
05/13/2024 22:00,0
05/13/2024 22:15,0
05/13/2024 22:30,0
05/13/2024 22:45,0
05/13/2024 23:00,0
05/13/2024 23:15,0
05/13/2024 23:30,0
05/13/2024 23:45,0
05/14/2024 00:00,0
05/14/2024 00:15,0
05/14/2024 00:30,0
05/14/2024 00:45,0
05/14/2024 01:00,0
05/14/2024 01:15,0
05/14/2024 01:30,0
05/14/2024 01:45,0
05/14/2024 02:00,0
05/14/2024 02:15,0
05/14/2024 02:30,0
05/14/2024 02:45,0
05/14/2024 03:00,0
05/14/2024 03:15,0
05/14/2024 03:30,0
05/14/2024 03:45,0
05/14/2024 04:00,0
05/14/2024 04:15,0
05/14/2024 04:30,0
05/14/2024 04:45,0
05/14/2024 05:00,0
05/14/2024 05:15,0
05/14/2024 05:30,1
05/14/2024 05:45,21
05/14/2024 06:00,125
05/14/2024 06:15,313
05/14/2024 06:30,514
05/14/2024 06:45,705
05/14/2024 07:00,935
05/14/2024 07:15,984
05/14/2024 07:30,1087
05/14/2024 07:45,1151
05/14/2024 08:00,1184
05/14/2024 08:15,1225
05/14/2024 08:30,1311
05/14/2024 08:45,1571
05/14/2024 09:00,1126
05/14/2024 09:15,1374
05/14/2024 09:30,1258
05/14/2024 09:45,838
05/14/2024 10:00,653
05/14/2024 10:15,823
05/14/2024 10:30,1151
05/14/2024 10:45,1376
05/14/2024 11:00,1477
05/14/2024 11:15,1227
05/14/2024 11:30,1570
05/14/2024 11:45,1531
05/14/2024 12:00,1567
05/14/2024 12:15,1835
05/14/2024 12:30,1838
05/14/2024 12:45,1769
05/14/2024 13:00,1673
05/14/2024 13:15,1009
05/14/2024 13:30,871
05/14/2024 13:45,968
05/14/2024 14:00,1138
05/14/2024 14:15,1362
05/14/2024 14:30,1668
05/14/2024 14:45,1243
05/14/2024 15:00,885
05/14/2024 15:15,740
05/14/2024 15:30,561
05/14/2024 15:45,386
05/14/2024 16:00,434
05/14/2024 16:15,402
05/14/2024 16:30,270
05/14/2024 16:45,214
05/14/2024 17:00,288
05/14/2024 17:15,254
05/14/2024 17:30,128
05/14/2024 17:45,81
05/14/2024 18:00,50
05/14/2024 18:15,24
05/14/2024 18:30,37
05/14/2024 18:45,55
05/14/2024 19:00,24
05/14/2024 19:15,10
05/14/2024 19:30,1
05/14/2024 19:45,0
05/14/2024 20:00,0
05/14/2024 20:15,0
05/14/2024 20:30,0
05/14/2024 20:45,0
05/14/2024 21:00,0
05/14/2024 21:15,0
05/14/2024 21:30,0
05/14/2024 21:45,0
05/14/2024 22:00,0
05/14/2024 22:15,0
05/14/2024 22:30,0
05/14/2024 22:45,0
05/14/2024 23:00,0
05/14/2024 23:15,0
05/14/2024 23:30,0
05/14/2024 23:45,0
05/15/2024 00:00,0
05/15/2024 00:15,0
05/15/2024 00:30,0
05/15/2024 00:45,0
05/15/2024 01:00,0
05/15/2024 01:15,0
05/15/2024 01:30,0
05/15/2024 01:45,0
05/15/2024 02:00,0
05/15/2024 02:15,0
05/15/2024 02:30,0
05/15/2024 02:45,0
05/15/2024 03:00,0
05/15/2024 03:15,0
05/15/2024 03:30,0
05/15/2024 03:45,0
05/15/2024 04:00,0
05/15/2024 04:15,0
05/15/2024 04:30,0
05/15/2024 04:45,0
05/15/2024 05:00,0
05/15/2024 05:15,0
05/15/2024 05:30,0
05/15/2024 05:45,0
05/15/2024 06:00,0
05/15/2024 06:15,0
05/15/2024 06:30,4
05/15/2024 06:45,57
05/15/2024 07:00,89
05/15/2024 07:15,169
05/15/2024 07:30,239
05/15/2024 07:45,192
05/15/2024 08:00,236
05/15/2024 08:15,298
05/15/2024 08:30,429
05/15/2024 08:45,548
05/15/2024 09:00,572
05/15/2024 09:15,669
05/15/2024 09:30,847
05/15/2024 09:45,948
05/15/2024 10:00,770
05/15/2024 10:15,616
05/15/2024 10:30,543
05/15/2024 10:45,763
05/15/2024 11:00,971
05/15/2024 11:15,1507
05/15/2024 11:30,1528
05/15/2024 11:45,1547
05/15/2024 12:00,626
05/15/2024 12:15,223
05/15/2024 12:30,761
05/15/2024 12:45,418
05/15/2024 13:00,903
05/15/2024 13:15,1416
05/15/2024 13:30,414
05/15/2024 13:45,501
05/15/2024 14:00,637
05/15/2024 14:15,793
05/15/2024 14:30,432
05/15/2024 14:45,751
05/15/2024 15:00,899
05/15/2024 15:15,1860
05/15/2024 15:30,1048
05/15/2024 15:45,1601
05/15/2024 16:00,1099
05/15/2024 16:15,607
05/15/2024 16:30,506
05/15/2024 16:45,915
05/15/2024 17:00,869
05/15/2024 17:15,880
05/15/2024 17:30,458
05/15/2024 17:45,673
05/15/2024 18:00,520
05/15/2024 18:15,156
05/15/2024 18:30,201
05/15/2024 18:45,145
05/15/2024 19:00,142
05/15/2024 19:15,62
05/15/2024 19:30,40
05/15/2024 19:45,5
05/15/2024 20:00,0
05/15/2024 20:15,0
05/15/2024 20:30,0
05/15/2024 20:45,0
05/15/2024 21:00,0
05/15/2024 21:15,0
05/15/2024 21:30,0
05/15/2024 21:45,0
05/15/2024 22:00,0
05/15/2024 22:15,0
05/15/2024 22:30,0
05/15/2024 22:45,0
05/15/2024 23:00,0
05/15/2024 23:15,0
05/15/2024 23:30,0
05/15/2024 23:45,0
05/16/2024 00:00,0
05/16/2024 00:15,0
05/16/2024 00:30,0
05/16/2024 00:45,0
05/16/2024 01:00,0
05/16/2024 01:15,0
05/16/2024 01:30,0
05/16/2024 01:45,0
05/16/2024 02:00,0
05/16/2024 02:15,0
05/16/2024 02:30,0
05/16/2024 02:45,0
05/16/2024 03:00,0
05/16/2024 03:15,0
05/16/2024 03:30,0
05/16/2024 03:45,0
05/16/2024 04:00,0
05/16/2024 04:15,0
05/16/2024 04:30,0
05/16/2024 04:45,0
05/16/2024 05:00,0
05/16/2024 05:15,0
05/16/2024 05:30,0
05/16/2024 05:45,4
05/16/2024 06:00,68
05/16/2024 06:15,67
05/16/2024 06:30,532
05/16/2024 06:45,659
05/16/2024 07:00,976
05/16/2024 07:15,1047
05/16/2024 07:30,1125
05/16/2024 07:45,1200
05/16/2024 08:00,1255
05/16/2024 08:15,925
05/16/2024 08:30,1268
05/16/2024 08:45,893
05/16/2024 09:00,542
05/16/2024 09:15,498
05/16/2024 09:30,637
05/16/2024 09:45,598
05/16/2024 10:00,823
05/16/2024 10:15,1348
05/16/2024 10:30,1709
05/16/2024 10:45,1388
05/16/2024 11:00,2290
05/16/2024 11:15,1531
05/16/2024 11:30,1134
05/16/2024 11:45,871
05/16/2024 12:00,891
05/16/2024 12:15,1957
05/16/2024 12:30,1834
05/16/2024 12:45,899
05/16/2024 13:00,616
05/16/2024 13:15,800
05/16/2024 13:30,720
05/16/2024 13:45,818
05/16/2024 14:00,727
05/16/2024 14:15,712
05/16/2024 14:30,643
05/16/2024 14:45,621
05/16/2024 15:00,551
05/16/2024 15:15,725
05/16/2024 15:30,721
05/16/2024 15:45,1191
05/16/2024 16:00,824
05/16/2024 16:15,608
05/16/2024 16:30,593
05/16/2024 16:45,554
05/16/2024 17:00,437
05/16/2024 17:15,523
05/16/2024 17:30,513
05/16/2024 17:45,259
05/16/2024 18:00,217
05/16/2024 18:15,272
05/16/2024 18:30,206
05/16/2024 18:45,108
05/16/2024 19:00,60
05/16/2024 19:15,45
05/16/2024 19:30,43
05/16/2024 19:45,8
05/16/2024 20:00,0
05/16/2024 20:15,0
05/16/2024 20:30,0
05/16/2024 20:45,0
05/16/2024 21:00,0
05/16/2024 21:15,0
05/16/2024 21:30,0
05/16/2024 21:45,0
05/16/2024 22:00,0
05/16/2024 22:15,0
05/16/2024 22:30,0
05/16/2024 22:45,0
05/16/2024 23:00,0
05/16/2024 23:15,0
05/16/2024 23:30,0
05/16/2024 23:45,0
05/17/2024 00:00,0
05/17/2024 00:15,0
05/17/2024 00:30,0
05/17/2024 00:45,0
05/17/2024 01:00,0
05/17/2024 01:15,0
05/17/2024 01:30,0
05/17/2024 01:45,0
05/17/2024 02:00,0
05/17/2024 02:15,0
05/17/2024 02:30,0
05/17/2024 02:45,0
05/17/2024 03:00,0
05/17/2024 03:15,0
05/17/2024 03:30,0
05/17/2024 03:45,0
05/17/2024 04:00,0
05/17/2024 04:15,0
05/17/2024 04:30,0
05/17/2024 04:45,0
05/17/2024 05:00,0
05/17/2024 05:15,0
05/17/2024 05:30,0
05/17/2024 05:45,11
05/17/2024 06:00,54
05/17/2024 06:15,122
05/17/2024 06:30,168
05/17/2024 06:45,244
05/17/2024 07:00,252
05/17/2024 07:15,247
05/17/2024 07:30,272
05/17/2024 07:45,241
05/17/2024 08:00,247
05/17/2024 08:15,454
05/17/2024 08:30,610
05/17/2024 08:45,767
05/17/2024 09:00,931
05/17/2024 09:15,1139
05/17/2024 09:30,1112
05/17/2024 09:45,864
05/17/2024 10:00,797
05/17/2024 10:15,673
05/17/2024 10:30,864
05/17/2024 10:45,714
05/17/2024 11:00,577
05/17/2024 11:15,722
05/17/2024 11:30,862
05/17/2024 11:45,594
05/17/2024 12:00,736
05/17/2024 12:15,1162
05/17/2024 12:30,1636
05/17/2024 12:45,1038
05/17/2024 13:00,629
05/17/2024 13:15,686
05/17/2024 13:30,1814
05/17/2024 13:45,1718
05/17/2024 14:00,765
05/17/2024 14:15,865
05/17/2024 14:30,1436
05/17/2024 14:45,1618
05/17/2024 15:00,1464
05/17/2024 15:15,1424
05/17/2024 15:30,1530
05/17/2024 15:45,1441
05/17/2024 16:00,1393
05/17/2024 16:15,1267
05/17/2024 16:30,1119
05/17/2024 16:45,1178
05/17/2024 17:00,1080
05/17/2024 17:15,1065
05/17/2024 17:30,1020
05/17/2024 17:45,891
05/17/2024 18:00,762
05/17/2024 18:15,748
05/17/2024 18:30,582
05/17/2024 18:45,383
05/17/2024 19:00,286
05/17/2024 19:15,183
05/17/2024 19:30,125
05/17/2024 19:45,55
05/17/2024 20:00,9
05/17/2024 20:15,0
05/17/2024 20:30,0
05/17/2024 20:45,0
05/17/2024 21:00,0
05/17/2024 21:15,0
05/17/2024 21:30,0
05/17/2024 21:45,0
05/17/2024 22:00,0
05/17/2024 22:15,0
05/17/2024 22:30,0
05/17/2024 22:45,0
05/17/2024 23:00,0
05/17/2024 23:15,0
05/17/2024 23:30,0
05/17/2024 23:45,0
05/18/2024 00:00,0
05/18/2024 00:15,0
05/18/2024 00:30,0
05/18/2024 00:45,0
05/18/2024 01:00,0
05/18/2024 01:15,0
05/18/2024 01:30,0
05/18/2024 01:45,0
05/18/2024 02:00,0
05/18/2024 02:15,0
05/18/2024 02:30,0
05/18/2024 02:45,0
05/18/2024 03:00,0
05/18/2024 03:15,0
05/18/2024 03:30,0
05/18/2024 03:45,0
05/18/2024 04:00,0
05/18/2024 04:15,0
05/18/2024 04:30,0
05/18/2024 04:45,0
05/18/2024 05:00,0
05/18/2024 05:15,0
05/18/2024 05:30,0
05/18/2024 05:45,1
05/18/2024 06:00,28
05/18/2024 06:15,85
05/18/2024 06:30,103
05/18/2024 06:45,116
05/18/2024 07:00,220
05/18/2024 07:15,295
05/18/2024 07:30,206
05/18/2024 07:45,255
05/18/2024 08:00,416
05/18/2024 08:15,415
05/18/2024 08:30,282
05/18/2024 08:45,274
05/18/2024 09:00,368
05/18/2024 09:15,452
05/18/2024 09:30,546
05/18/2024 09:45,542
05/18/2024 10:00,486
05/18/2024 10:15,459
05/18/2024 10:30,437
05/18/2024 10:45,640
05/18/2024 11:00,477
05/18/2024 11:15,399
05/18/2024 11:30,249
05/18/2024 11:45,285
05/18/2024 12:00,674
05/18/2024 12:15,982
05/18/2024 12:30,845
05/18/2024 12:45,450
05/18/2024 13:00,255
05/18/2024 13:15,243
05/18/2024 13:30,308
05/18/2024 13:45,426
05/18/2024 14:00,596
05/18/2024 14:15,631
05/18/2024 14:30,737
05/18/2024 14:45,730
05/18/2024 15:00,889
05/18/2024 15:15,879
05/18/2024 15:30,721
05/18/2024 15:45,407
05/18/2024 16:00,244
05/18/2024 16:15,213
05/18/2024 16:30,187
05/18/2024 16:45,197
05/18/2024 17:00,215
05/18/2024 17:15,246
05/18/2024 17:30,204
05/18/2024 17:45,104
05/18/2024 18:00,84
05/18/2024 18:15,71
05/18/2024 18:30,64
05/18/2024 18:45,58
05/18/2024 19:00,21
05/18/2024 19:15,10
05/18/2024 19:30,5
05/18/2024 19:45,0
05/18/2024 20:00,0
05/18/2024 20:15,0
05/18/2024 20:30,0
05/18/2024 20:45,0
05/18/2024 21:00,0
05/18/2024 21:15,0
05/18/2024 21:30,0
05/18/2024 21:45,0
05/18/2024 22:00,0
05/18/2024 22:15,0
05/18/2024 22:30,0
05/18/2024 22:45,0
05/18/2024 23:00,0
05/18/2024 23:15,0
05/18/2024 23:30,0
05/18/2024 23:45,0
05/19/2024 00:00,0
05/19/2024 00:15,0
05/19/2024 00:30,0
05/19/2024 00:45,0
05/19/2024 01:00,0
05/19/2024 01:15,0
05/19/2024 01:30,0
05/19/2024 01:45,0
05/19/2024 02:00,0
05/19/2024 02:15,0
05/19/2024 02:30,0
05/19/2024 02:45,0
05/19/2024 03:00,0
05/19/2024 03:15,0
05/19/2024 03:30,0
05/19/2024 03:45,0
05/19/2024 04:00,0
05/19/2024 04:15,0
05/19/2024 04:30,0
05/19/2024 04:45,0
05/19/2024 05:00,0
05/19/2024 05:15,0
05/19/2024 05:30,0
05/19/2024 05:45,0
05/19/2024 06:00,0
05/19/2024 06:15,3
05/19/2024 06:30,21
05/19/2024 06:45,39
05/19/2024 07:00,58
05/19/2024 07:15,67
05/19/2024 07:30,72
05/19/2024 07:45,113
05/19/2024 08:00,136
05/19/2024 08:15,226
05/19/2024 08:30,302
05/19/2024 08:45,302
05/19/2024 09:00,340
05/19/2024 09:15,513
05/19/2024 09:30,522
05/19/2024 09:45,606
05/19/2024 10:00,920
05/19/2024 10:15,1435
05/19/2024 10:30,2013
05/19/2024 10:45,1583
05/19/2024 11:00,1572
05/19/2024 11:15,1851
05/19/2024 11:30,1868
05/19/2024 11:45,2067
05/19/2024 12:00,2437
05/19/2024 12:15,1840
05/19/2024 12:30,1770
05/19/2024 12:45,2092
05/19/2024 13:00,1608
05/19/2024 13:15,2254
05/19/2024 13:30,2932
05/19/2024 13:45,2548
05/19/2024 14:00,2674
05/19/2024 14:15,1467
05/19/2024 14:30,556
05/19/2024 14:45,465
05/19/2024 15:00,704
05/19/2024 15:15,1304
05/19/2024 15:30,1466
05/19/2024 15:45,1835
05/19/2024 16:00,2175
05/19/2024 16:15,1477
05/19/2024 16:30,1615
05/19/2024 16:45,1128
05/19/2024 17:00,1516
05/19/2024 17:15,1356
05/19/2024 17:30,1569
05/19/2024 17:45,758
05/19/2024 18:00,900
05/19/2024 18:15,1397
05/19/2024 18:30,1158
05/19/2024 18:45,1047
05/19/2024 19:00,835
05/19/2024 19:15,481
05/19/2024 19:30,313
05/19/2024 19:45,83
05/19/2024 20:00,28
05/19/2024 20:15,0
05/19/2024 20:30,0
05/19/2024 20:45,0
05/19/2024 21:00,0
05/19/2024 21:15,0
05/19/2024 21:30,0
05/19/2024 21:45,0
05/19/2024 22:00,0
05/19/2024 22:15,0
05/19/2024 22:30,0
05/19/2024 22:45,0
05/19/2024 23:00,0
05/19/2024 23:15,0
05/19/2024 23:30,0
05/19/2024 23:45,0
05/20/2024 00:00,0
05/20/2024 00:15,0
05/20/2024 00:30,0
05/20/2024 00:45,0
05/20/2024 01:00,0
05/20/2024 01:15,0
05/20/2024 01:30,0
05/20/2024 01:45,0
05/20/2024 02:00,0
05/20/2024 02:15,0
05/20/2024 02:30,0
05/20/2024 02:45,0
05/20/2024 03:00,0
05/20/2024 03:15,0
05/20/2024 03:30,0
05/20/2024 03:45,0
05/20/2024 04:00,0
05/20/2024 04:15,0
05/20/2024 04:30,0
05/20/2024 04:45,0
05/20/2024 05:00,0
05/20/2024 05:15,0
05/20/2024 05:30,3
05/20/2024 05:45,23
05/20/2024 06:00,43
05/20/2024 06:15,48
05/20/2024 06:30,75
05/20/2024 06:45,121
05/20/2024 07:00,169
05/20/2024 07:15,231
05/20/2024 07:30,323
05/20/2024 07:45,424
05/20/2024 08:00,499
05/20/2024 08:15,604
05/20/2024 08:30,813
05/20/2024 08:45,911
05/20/2024 09:00,958
05/20/2024 09:15,773
05/20/2024 09:30,711
05/20/2024 09:45,944
05/20/2024 10:00,856
05/20/2024 10:15,807
05/20/2024 10:30,865
05/20/2024 10:45,926
05/20/2024 11:00,1186
05/20/2024 11:15,1611
05/20/2024 11:30,2093
05/20/2024 11:45,1987
05/20/2024 12:00,2266
05/20/2024 12:15,2498
05/20/2024 12:30,2703
05/20/2024 12:45,2558
05/20/2024 13:00,2466
05/20/2024 13:15,2389
05/20/2024 13:30,2711
05/20/2024 13:45,2313
05/20/2024 14:00,2518
05/20/2024 14:15,2572
05/20/2024 14:30,2538
05/20/2024 14:45,2150
05/20/2024 15:00,1969
05/20/2024 15:15,2079
05/20/2024 15:30,2199
05/20/2024 15:45,2154
05/20/2024 16:00,2036
05/20/2024 16:15,1906
05/20/2024 16:30,1668
05/20/2024 16:45,1549
05/20/2024 17:00,1567
05/20/2024 17:15,1647
05/20/2024 17:30,1368
05/20/2024 17:45,1352
05/20/2024 18:00,1072
05/20/2024 18:15,870
05/20/2024 18:30,839
05/20/2024 18:45,977
05/20/2024 19:00,644
05/20/2024 19:15,558
05/20/2024 19:30,341
05/20/2024 19:45,163
05/20/2024 20:00,28
05/20/2024 20:15,1
05/20/2024 20:30,0
05/20/2024 20:45,0
05/20/2024 21:00,0
05/20/2024 21:15,0
05/20/2024 21:30,0
05/20/2024 21:45,0
05/20/2024 22:00,0
05/20/2024 22:15,0
05/20/2024 22:30,0
05/20/2024 22:45,0
05/20/2024 23:00,0
05/20/2024 23:15,0
05/20/2024 23:30,0
05/20/2024 23:45,0
05/21/2024 00:00,0
05/21/2024 00:15,0
05/21/2024 00:30,0
05/21/2024 00:45,0
05/21/2024 01:00,0
05/21/2024 01:15,0
05/21/2024 01:30,0
05/21/2024 01:45,0
05/21/2024 02:00,0
05/21/2024 02:15,0
05/21/2024 02:30,0
05/21/2024 02:45,0
05/21/2024 03:00,0
05/21/2024 03:15,0
05/21/2024 03:30,0
05/21/2024 03:45,0
05/21/2024 04:00,0
05/21/2024 04:15,0
05/21/2024 04:30,0
05/21/2024 04:45,0
05/21/2024 05:00,0
05/21/2024 05:15,0
05/21/2024 05:30,2
05/21/2024 05:45,36
05/21/2024 06:00,158
05/21/2024 06:15,337
05/21/2024 06:30,393
05/21/2024 06:45,548
05/21/2024 07:00,779
05/21/2024 07:15,886
05/21/2024 07:30,953
05/21/2024 07:45,1059
05/21/2024 08:00,1152
05/21/2024 08:15,1235
05/21/2024 08:30,1286
05/21/2024 08:45,1336
05/21/2024 09:00,1398
05/21/2024 09:15,1487
05/21/2024 09:30,1593
05/21/2024 09:45,1709
05/21/2024 10:00,1824
05/21/2024 10:15,1948
05/21/2024 10:30,2064
05/21/2024 10:45,2165
05/21/2024 11:00,2244
05/21/2024 11:15,2320
05/21/2024 11:30,2379
05/21/2024 11:45,2449
05/21/2024 12:00,2511
05/21/2024 12:15,2591
05/21/2024 12:30,2532
05/21/2024 12:45,2559
05/21/2024 13:00,2696
05/21/2024 13:15,2687
05/21/2024 13:30,2642
05/21/2024 13:45,2664
05/21/2024 14:00,2499
05/21/2024 14:15,2533
05/21/2024 14:30,2385
05/21/2024 14:45,2254
05/21/2024 15:00,2381
05/21/2024 15:15,2344
05/21/2024 15:30,2244
05/21/2024 15:45,2112
05/21/2024 16:00,1947
05/21/2024 16:15,1964
05/21/2024 16:30,1699
05/21/2024 16:45,1417
05/21/2024 17:00,1633
05/21/2024 17:15,1458
05/21/2024 17:30,1471
05/21/2024 17:45,1427
05/21/2024 18:00,1326
05/21/2024 18:15,1167
05/21/2024 18:30,1067
05/21/2024 18:45,961
05/21/2024 19:00,780
05/21/2024 19:15,585
05/21/2024 19:30,367
05/21/2024 19:45,173
05/21/2024 20:00,40
05/21/2024 20:15,5
05/21/2024 20:30,0
05/21/2024 20:45,0
05/21/2024 21:00,0
05/21/2024 21:15,0
05/21/2024 21:30,0
05/21/2024 21:45,0
05/21/2024 22:00,0
05/21/2024 22:15,0
05/21/2024 22:30,0
05/21/2024 22:45,0
05/21/2024 23:00,0
05/21/2024 23:15,0
05/21/2024 23:30,0
05/21/2024 23:45,0
